km,make,transmissionType,year,price,seller_type,bodyType,cubicCapacity,hp,acceleration,length,width
15000,7500,1,2018,19550,0,700,999.0,125.0,10.0,4397.0,1825.0
51732,1500,0,2017,28990,0,1100,1968.0,150.0,9.0,4725.0,1842.0
48000,1500,0,2018,38990,0,500,1984.0,252.0,6.3,4663.0,1893.0
120000,1500,1,2010,13999,0,1300,1984.0,211.0,6.9,4625.0,1854.0
77000,1500,0,2019,35900,0,500,1968.0,150.0,9.2,4484.0,1856.0
81000,1500,1,2017,24500,0,500,1968.0,150.0,9.6,4388.0,1831.0
34700,2500,1,2019,14899,0,700,1496.0,90.0,9.4,4060.0,1695.0
38253,1500,1,2018,29900,0,700,1968.0,150.0,8.9,4726.0,1842.0
125000,24500,1,2017,16900,0,1100,1968.0,150.0,8.6,4548.0,1816.0
126000,17500,1,2015,16800,0,500,1598.0,130.0,11.0,4640.0,1830.0
89990,20500,0,2016,24900,0,1100,1968.0,184.0,8.0,4685.0,1814.0
20967,12500,1,2019,17100,0,500,998.0,100.0,10.8,4140.0,1760.0
81775,14500,1,2018,28990,0,500,2143.0,136.0,9.5,4417.0,1804.0
179057,1500,1,2014,12900,0,700,1598.0,105.0,10.9,4310.0,1785.0
107880,10500,0,2017,35880,0,500,1999.0,180.0,8.7,4731.0,1936.0
62087,3500,1,2016,23399,0,500,1995.0,150.0,9.2,4439.0,1821.0
57825,6500,1,2018,13499,0,700,1242.0,69.0,12.9,3571.0,1627.0
63167,4500,1,2016,16699,0,1500,1199.0,130.0,10.8,4597.0,1826.0
230000,3500,1,2013,10999,0,1100,1995.0,143.0,9.2,4624.0,1811.0
71100,9500,0,2017,17400,0,700,1580.0,141.0,10.8,4470.0,1820.0
23378,23500,0,2016,20990,0,700,1198.0,130.0,10.8,4359.0,1814.0
62955,2500,1,2018,19880,0,500,1998.0,120.0,9.0,4275.0,1765.0
94546,4500,1,2016,11300,0,700,1560.0,100.0,10.6,4157.0,1729.0
93709,1500,1,2016,15800,0,700,1598.0,110.0,10.5,4237.0,1777.0
61366,19500,1,2017,15990,0,700,1598.0,136.0,9.6,4370.0,1809.0
45700,14500,0,2016,28775,0,700,1991.0,218.0,6.4,4630.0,1777.0
111009,11500,1,2012,13300,0,500,2143.0,136.0,11.3,4448.0,1812.0
63035,12500,1,2017,18990,0,500,1591.0,132.0,11.5,4480.0,1855.0
15000,1500,1,2020,35500,0,700,1984.0,150.0,8.6,4762.0,1847.0
97196,13500,0,2015,24900,0,500,2494.0,197.0,9.2,4630.0,1845.0
93586,19500,1,2017,9400,0,700,1248.0,75.0,14.8,4021.0,1746.0
46872,19500,1,2019,21399,0,1500,1199.0,110.0,11.9,4403.0,1848.0
77000,24500,1,2012,7990,0,700,1598.0,105.0,10.5,4061.0,1693.0
46349,12500,0,2019,20699,0,700,1580.0,141.0,11.5,4355.0,1805.0
98714,21500,1,2016,15199,0,500,1560.0,120.0,11.2,4447.0,1841.0
59522,25500,1,2018,15990,0,700,1496.0,111.0,11.0,3945.0,1695.0
87213,10500,0,2017,39000,0,500,2993.0,300.0,6.2,4731.0,1936.0
52000,1500,1,2018,29700,0,700,1968.0,150.0,8.9,4733.0,1843.0
164078,18500,0,2014,31990,0,500,2967.0,245.0,7.6,4846.0,1939.0
46000,5500,1,2018,18400,0,500,1461.0,110.0,11.8,4341.0,1804.0
67472,3500,1,2019,28500,0,500,1995.0,150.0,9.3,4439.0,1821.0
55884,7500,1,2017,19990,0,700,1499.0,182.0,8.6,4360.0,1823.0
41414,19500,1,2020,16200,0,1100,1199.0,145.0,9.6,4702.0,1809.0
46979,1500,1,2017,17490,0,700,1395.0,125.0,8.9,3973.0,1746.0
51954,11500,1,2019,20399,0,500,999.0,120.0,11.2,4236.0,1805.0
94385,21500,1,2018,14999,0,500,1560.0,100.0,11.3,4159.0,1739.0
104000,16500,1,2014,11900,0,700,1598.0,98.0,10.5,3723.0,1683.0
37317,12500,1,2015,7999,0,700,998.0,69.0,14.4,3595.0,1595.0
83978,23500,1,2018,11299,0,700,1149.0,75.0,14.5,4062.0,1732.0
47905,7500,1,2019,23900,0,1500,1499.0,120.0,12.6,4825.0,1835.0
46162,20500,1,2015,10299,0,700,999.0,75.0,14.7,3992.0,1732.0
87240,4500,1,2016,15599,0,1500,1560.0,100.0,14.3,4380.0,1810.0
20971,23500,1,2019,17399,0,700,999.0,100.0,11.8,4050.0,1798.0
143000,1500,1,2017,28400,0,700,1968.0,190.0,7.9,4733.0,1843.0
98945,1500,1,2017,24450,0,500,1968.0,150.0,9.6,4388.0,1831.0
39223,24500,1,2018,16000,0,700,1197.0,110.0,9.9,4282.0,1816.0
178424,2500,0,2015,16190,0,500,2184.0,175.0,9.4,4555.0,1840.0
58861,20500,1,2016,11799,0,700,1422.0,90.0,11.1,3992.0,1732.0
18000,7500,1,2020,20900,0,500,998.0,125.0,9.8,4207.0,1805.0
27630,15500,1,2019,17999,0,500,1590.0,117.0,11.5,4365.0,1810.0
121431,26500,1,2010,8990,0,700,1598.0,105.0,11.3,4199.0,1786.0
59200,24500,1,2018,21199,0,500,1395.0,150.0,8.5,4363.0,1841.0
64200,11500,0,2017,27900,0,500,2184.0,200.0,8.5,4624.0,1859.0
90999,13500,0,2018,20990,0,700,1798.0,136.0,10.3,4350.0,1765.0
138000,4500,1,2014,13900,0,500,1560.0,114.0,11.6,4340.0,1800.0
94000,25500,0,2017,15910,0,1100,1798.0,136.0,11.2,4595.0,1760.0
112990,21500,1,2018,25500,0,500,1997.0,150.0,9.6,4641.0,1844.0
59630,23500,1,2018,14990,0,700,1198.0,130.0,10.6,4359.0,1814.0
19700,24500,1,2020,25500,0,700,1498.0,150.0,8.7,4368.0,1799.0
40528,5500,1,2016,12900,0,700,898.0,90.0,11.1,4089.0,1761.0
84500,1500,0,2014,26999,0,700,1968.0,177.0,8.6,4712.0,1854.0
51256,1500,1,2020,19990,0,700,999.0,95.0,10.8,4029.0,1740.0
42253,4500,1,2018,17199,0,500,1199.0,110.0,10.0,4154.0,1756.0
44840,21500,1,2019,26500,0,500,1199.0,130.0,9.5,4447.0,1841.0
114636,2500,1,2016,16599,0,500,1998.0,165.0,9.0,4555.0,1840.0
115000,7500,0,2016,12900,0,1500,1499.0,120.0,12.4,4379.0,1828.0
48765,6500,1,2016,13699,0,500,1598.0,110.0,11.5,4248.0,1796.0
70264,21500,1,2011,7200,0,700,1360.0,75.0,14.4,4030.0,1748.0
52324,21500,1,2017,21990,0,500,1199.0,130.0,10.8,4447.0,1841.0
59610,21500,0,2017,22990,0,500,1560.0,120.0,11.6,4447.0,1841.0
78374,1500,0,2017,22599,0,700,1968.0,150.0,8.9,4726.0,1842.0
27000,20500,1,2018,12900,0,700,999.0,110.0,9.5,3992.0,1732.0
64000,19500,1,2017,13480,0,700,1598.0,110.0,11.0,4370.0,1809.0
46301,19500,1,2020,17900,0,1100,1199.0,145.0,9.6,4702.0,1809.0
50000,3500,0,2017,32850,0,700,1995.0,190.0,7.7,4936.0,1868.0
76891,24500,1,2014,12199,0,700,1197.0,105.0,10.2,4263.0,1816.0
86814,1500,0,2017,30900,0,500,1968.0,150.0,9.3,4388.0,1831.0
49233,21500,1,2016,10299,0,700,1199.0,82.0,10.9,3475.0,1615.0
79163,1500,0,2016,17899,0,700,1598.0,110.0,10.7,4310.0,1785.0
34000,7500,1,2018,15800,0,700,998.0,100.0,10.5,4068.0,1735.0
43661,23500,1,2013,11750,0,500,898.0,90.0,12.9,4122.0,1778.0
115600,7500,1,2016,12900,0,700,1499.0,120.0,10.5,4360.0,1823.0
74258,19500,1,2019,20490,0,500,1199.0,130.0,10.1,4477.0,1856.0
84000,1500,0,2017,39990,0,700,2967.0,218.0,6.4,4733.0,1843.0
99990,10500,1,2018,30500,0,500,1999.0,180.0,8.9,4731.0,1936.0
140000,23500,0,2016,18499,0,1500,1598.0,160.0,9.9,4857.0,1888.0
120000,17500,1,2015,13890,0,700,1197.0,115.0,10.9,4377.0,1806.0
54041,22500,0,2018,33400,0,1100,1969.0,190.0,8.5,4963.0,1879.0
44595,21500,1,2018,26099,0,500,1499.0,130.0,10.8,4447.0,1841.0
130000,22500,0,2017,19499,0,700,1969.0,150.0,9.0,4635.0,1865.0
57051,10500,0,2016,44900,0,500,2993.0,300.0,6.2,4731.0,1936.0
81000,1500,1,2017,24500,0,500,1968.0,150.0,9.6,4388.0,1831.0
59770,10500,0,2016,24250,0,700,1999.0,180.0,8.1,4954.0,1880.0
129000,24500,1,2017,14900,0,1100,1598.0,115.0,9.9,4549.0,1816.0
17400,1500,1,2019,23250,0,700,999.0,116.0,9.9,4313.0,1785.0
104252,24500,1,2017,13990,0,1100,1598.0,115.0,9.9,4549.0,1816.0
107317,14500,0,2013,15999,0,1500,1796.0,136.0,9.5,4359.0,1786.0
47764,14500,0,2016,26999,0,1100,2143.0,170.0,7.9,4702.0,1810.0
94990,1500,1,2015,14390,0,700,1598.0,116.0,9.4,3973.0,1740.0
30024,5500,1,2019,13599,0,700,898.0,90.0,17.5,4089.0,1761.0
58990,19500,1,2017,13890,0,700,1364.0,140.0,10.9,4842.0,1856.0
16900,1500,1,2020,28900,0,700,1498.0,150.0,8.4,4343.0,1816.0
102536,1500,1,2014,17500,0,700,1968.0,150.0,8.7,4456.0,1796.0
85987,24500,0,2017,22099,0,500,1984.0,190.0,7.9,4363.0,1841.0
68350,3500,0,2019,27900,0,700,1995.0,150.0,9.3,4824.0,1828.0
37744,4500,1,2019,17990,0,700,1499.0,102.0,10.0,4170.0,1714.0
199000,26500,1,2012,11900,0,500,1968.0,140.0,10.2,4426.0,1809.0
148905,3500,1,2017,22000,0,500,1995.0,150.0,9.2,4439.0,1821.0
53276,24500,1,2017,13600,0,700,999.0,95.0,10.9,4059.0,1780.0
62320,15500,1,2018,18499,0,500,1560.0,114.0,11.2,4365.0,1810.0
106000,3500,1,2018,18400,0,700,1496.0,116.0,10.5,4329.0,1765.0
90458,9500,1,2016,17299,0,500,1591.0,131.0,11.5,4475.0,1850.0
89000,26500,1,2016,18500,0,1500,1598.0,110.0,11.9,4527.0,1829.0
71898,12500,1,2015,16299,0,500,1685.0,115.0,12.3,4440.0,1855.0
183000,1500,1,2011,15800,0,500,1968.0,143.0,11.4,4629.0,1880.0
30237,1500,0,2017,29900,0,700,1968.0,190.0,8.2,4933.0,1874.0
20915,19500,1,2019,13600,0,700,1199.0,75.0,13.2,4060.0,1745.0
78443,1500,0,2018,28990,0,700,1968.0,190.0,8.2,4933.0,1874.0
188696,3500,0,2013,21300,0,700,2993.0,258.0,6.1,5079.0,1902.0
37295,16500,1,2016,28990,0,900,1998.0,231.0,6.6,3874.0,1727.0
204900,1500,0,2016,24000,0,1100,1968.0,190.0,7.4,4725.0,1842.0
71167,14500,0,2018,29599,0,1100,1950.0,150.0,8.4,4702.0,1810.0
68000,3500,0,2016,27990,0,500,1499.0,136.0,6.5,4439.0,1821.0
24392,4500,0,2017,17900,0,1500,1199.0,130.0,10.2,4428.0,1826.0
100000,7500,1,2018,12900,0,700,999.0,125.0,11.0,4360.0,1823.0
121040,1500,0,2016,26490,0,700,2967.0,218.0,7.1,4933.0,1874.0
40598,22500,0,2019,33400,0,1100,1969.0,150.0,10.2,4936.0,1879.0
106477,14500,1,2017,25499,0,700,2143.0,136.0,9.5,4630.0,1777.0
124500,1500,0,2019,61999,0,700,2995.0,340.0,5.3,4969.0,1908.0
24250,1500,1,2020,26900,0,700,1984.0,150.0,8.6,4762.0,1847.0
71855,19500,0,2016,15950,0,700,1598.0,136.0,9.7,4370.0,1809.0
27500,7500,1,2019,23920,0,500,1498.0,150.0,9.7,4524.0,1838.0
115000,14500,0,2017,47990,0,700,2996.0,367.0,4.7,4702.0,1810.0
165000,24500,1,2016,13990,0,1100,1968.0,150.0,8.6,4548.0,1816.0
91173,1500,0,2017,26500,0,700,1598.0,110.0,10.7,4458.0,1796.0
93500,18500,0,2016,46999,0,500,2967.0,258.0,6.3,4697.0,1923.0
16000,24500,0,2020,24990,0,1100,1968.0,150.0,8.8,4642.0,1799.0
11200,3500,0,2020,30500,0,500,1995.0,150.0,9.3,4360.0,1824.0
36355,4500,1,2018,15599,0,700,1199.0,110.0,94.0,3996.0,1749.0
63271,26500,1,2018,16599,0,700,999.0,110.0,9.9,4258.0,1790.0
119500,18500,0,2017,55999,0,500,2997.0,360.0,5.2,4692.0,1926.0
27500,7500,1,2019,23920,0,500,1498.0,150.0,9.7,4524.0,1838.0
59789,1500,1,2017,24900,0,500,1598.0,116.0,10.3,4191.0,1794.0
103734,10500,0,2018,29990,0,500,1999.0,180.0,8.5,4731.0,1936.0
84998,25500,0,2017,25200,0,500,2494.0,197.0,8.3,4605.0,1845.0
177000,1500,0,2017,19999,0,700,1968.0,190.0,7.2,4726.0,1842.0
82657,23500,1,2014,12299,0,700,1461.0,90.0,13.1,4122.0,1778.0
50125,1500,1,2019,24290,0,700,1498.0,150.0,7.7,4029.0,1740.0
122684,21500,0,2012,10990,0,1500,1560.0,112.0,13.2,4529.0,1837.0
37532,22500,1,2017,18500,0,700,1969.0,150.0,8.4,4369.0,1802.0
58554,6500,1,2014,8199,0,700,1242.0,69.0,14.2,3653.0,1643.0
72276,25500,0,2016,24999,0,500,2494.0,197.0,8.3,4605.0,1845.0
58869,2500,1,2017,13670,0,700,1496.0,75.0,12.1,4060.0,1695.0
145000,1500,1,2014,14900,0,700,1968.0,150.0,8.6,4310.0,1785.0
82000,1500,1,2016,13990,0,700,999.0,95.0,10.9,3973.0,1740.0
162000,17500,1,2010,9990,0,700,1461.0,106.0,12.2,4315.0,1780.0
179057,1500,1,2014,12900,0,700,1598.0,105.0,10.9,4310.0,1785.0
175960,1500,0,2012,21900,0,1100,2967.0,245.0,6.6,4940.0,1898.0
151320,9500,1,2018,16900,0,500,1598.0,115.0,10.7,4165.0,1800.0
195000,23500,1,2010,4500,0,700,1461.0,105.0,10.9,4295.0,1808.0
35806,24500,0,2019,31999,0,1100,1984.0,290.0,6.3,4548.0,1816.0
86200,8500,1,2011,8290,0,700,1339.0,100.0,13.0,4256.0,1765.0
112000,21500,1,2016,14900,0,1100,1997.0,150.0,9.1,4829.0,1828.0
117002,16500,1,2012,9900,0,700,1598.0,90.0,11.4,3723.0,1683.0
84811,24500,1,2019,12990,0,700,999.0,80.0,14.7,4059.0,1780.0
117000,19500,1,2016,12890,0,500,1598.0,136.0,9.9,4278.0,1777.0
113000,1500,1,2012,9490,0,700,1197.0,86.0,11.7,3954.0,1740.0
50971,19500,1,2019,15799,0,500,1199.0,110.0,10.9,4212.0,1765.0
85269,25500,1,2017,12490,0,700,1329.0,99.0,11.7,3950.0,1695.0
19834,1500,0,2020,40599,0,500,1498.0,150.0,9.2,4484.0,1856.0
19000,1500,1,2019,17790,0,700,999.0,95.0,10.8,4029.0,1740.0
147000,16500,0,2016,21990,0,1100,1998.0,192.0,7.1,4253.0,1800.0
88000,17500,0,2016,19500,0,500,1598.0,130.0,11.4,4640.0,1830.0
112692,23500,1,2018,14900,0,1100,1461.0,90.0,14.1,4626.0,1814.0
30294,3500,0,2019,31500,0,500,1995.0,150.0,9.4,4439.0,1821.0
34421,21500,1,2018,26899,0,500,1499.0,130.0,12.7,4641.0,1844.0
33000,16500,0,2018,24900,0,900,1499.0,136.0,8.8,3821.0,1727.0
75201,25500,1,2012,6500,0,700,998.0,68.0,14.2,3415.0,1615.0
46503,1500,0,2016,29500,0,500,1968.0,184.0,7.9,4388.0,1831.0
29995,1500,1,2019,19495,0,700,999.0,95.0,10.8,4029.0,1740.0
109846,14500,0,2016,23599,0,500,2143.0,136.0,9.5,4417.0,1804.0
26709,15500,1,2019,22699,0,500,1499.0,163.0,9.7,4405.0,1805.0
33000,18500,0,2017,61000,0,900,1988.0,300.0,5.1,4379.0,1801.0
48440,23500,1,2017,16900,0,700,1461.0,90.0,13.1,4122.0,1778.0
73000,21500,1,2011,5500,0,700,1360.0,75.0,14.4,4030.0,1748.0
69876,1500,0,2018,37980,0,1100,2967.0,272.0,5.4,4725.0,1842.0
84000,25500,0,2018,46090,0,500,2755.0,177.0,12.7,4840.0,1835.0
146958,1500,0,2017,19950,0,700,1968.0,150.0,8.5,4726.0,1842.0
298000,22500,0,2011,10999,0,1100,2400.0,215.0,8.3,4838.0,1870.0
40995,7500,1,2014,9799,0,700,999.0,100.0,11.2,3969.0,1722.0
92000,2500,1,2018,17000,0,500,1998.0,120.0,9.0,4275.0,1765.0
20144,2500,1,2018,20799,0,500,1998.0,121.0,9.0,4275.0,1765.0
148000,21500,1,2011,7490,0,1500,1560.0,112.0,12.3,4529.0,1837.0
34706,19500,1,2018,12490,0,700,1398.0,90.0,13.2,4021.0,1746.0
31194,21500,1,2016,16400,0,500,1560.0,120.0,9.6,4159.0,1739.0
83395,25500,1,2014,10799,0,700,1364.0,90.0,10.8,3950.0,1695.0
12409,20500,1,2020,24300,0,500,999.0,115.0,10.6,4382.0,1841.0
40861,23500,1,2019,19999,0,1500,1332.0,160.0,10.0,4406.0,1866.0
52352,23500,1,2018,19400,0,1100,1598.0,130.0,10.8,4866.0,1870.0
31792,26500,0,2018,19699,0,700,1395.0,125.0,9.1,4258.0,1790.0
30711,23500,1,2017,14999,0,700,898.0,90.0,13.0,4122.0,1778.0
111218,25500,0,2017,25600,0,500,2494.0,197.0,8.3,4605.0,1845.0
135500,8500,1,2013,13500,0,700,2199.0,150.0,8.6,4300.0,1770.0
86000,23500,1,2014,11900,0,700,1461.0,95.0,12.3,4312.0,1804.0
16980,5500,1,2020,18500,0,500,1461.0,115.0,10.5,4341.0,1804.0
50578,4500,1,2019,17299,0,700,1499.0,102.0,10.0,4170.0,1714.0
79450,13500,0,2017,30900,0,500,2494.0,197.0,9.2,4630.0,1845.0
186000,12500,1,2017,15999,0,500,1685.0,115.0,11.5,4480.0,1855.0
96801,10500,0,2016,42900,0,500,2993.0,300.0,6.2,4731.0,1936.0
36455,2500,1,2018,19490,0,700,1998.0,120.0,8.9,4470.0,1795.0
135000,23500,1,2018,16900,0,1500,1749.0,120.0,15.2,4634.0,1866.0
37186,25500,0,2017,15599,0,700,1497.0,100.0,11.8,3945.0,1695.0
95207,21500,1,2017,15500,0,700,1560.0,120.0,9.6,4253.0,1804.0
135485,1500,0,2017,26500,0,1100,1968.0,190.0,7.9,4725.0,1842.0
60000,14500,0,2016,54900,0,700,3982.0,476.0,4.1,4756.0,1839.0
139000,1500,0,2017,39900,0,1300,2995.0,354.0,4.7,4692.0,1846.0
78472,16500,1,2016,15999,0,700,1499.0,136.0,7.9,3821.0,1727.0
47197,7500,1,2018,15990,0,700,999.0,125.0,11.0,4360.0,1823.0
32000,18500,0,2015,64900,0,1300,3436.0,340.0,4.9,4404.0,1801.0
105000,1500,0,2017,34990,0,500,1968.0,190.0,7.9,4663.0,1893.0
26263,3500,1,2019,29900,0,900,1499.0,136.0,9.4,4432.0,1774.0
56424,19500,1,2017,11499,0,700,1248.0,95.0,12.3,4021.0,1746.0
69453,22500,0,2017,21599,0,1100,1969.0,120.0,11.5,4635.0,1865.0
141120,4500,1,2018,9500,0,700,1560.0,75.0,12.9,3996.0,1749.0
49819,3500,1,2018,19500,0,700,1499.0,136.0,8.5,4329.0,1765.0
89000,1500,1,2016,22900,0,500,1968.0,150.0,9.6,4388.0,1831.0
215000,19500,1,2011,6800,0,1100,1956.0,130.0,11.6,4908.0,1856.0
16000,1500,0,2020,45495,0,500,1968.0,150.0,9.2,4484.0,1856.0
52000,24500,1,2018,29999,0,700,1984.0,300.0,5.8,4281.0,1816.0
65212,21500,0,2017,21599,0,500,1560.0,120.0,11.6,4447.0,1841.0
189000,1500,1,2010,10900,0,1100,1968.0,143.0,9.7,4703.0,1826.0
143003,13500,0,2015,23990,0,500,2494.0,197.0,9.2,4630.0,1845.0
149000,23500,1,2016,9950,0,1100,1461.0,90.0,12.0,4267.0,1732.0
58057,21500,1,2015,13899,0,500,1560.0,120.0,10.4,4159.0,1739.0
173000,17500,1,2014,12800,0,700,1461.0,110.0,12.4,4330.0,1780.0
73777,2500,0,2018,22850,0,1100,1998.0,145.0,10.0,4805.0,1840.0
43365,25500,1,2019,14299,0,700,1496.0,111.0,11.0,3945.0,1695.0
68344,23500,1,2013,10899,0,700,898.0,90.0,12.9,4122.0,1778.0
62868,19500,1,2018,15499,0,500,1560.0,120.0,9.9,4212.0,1825.0
35352,12500,1,2017,15499,0,1500,1591.0,135.0,11.3,4525.0,1805.0
11318,24500,1,2016,20699,0,500,1598.0,115.0,11.5,4363.0,1841.0
129000,26500,0,2012,13900,0,700,1968.0,140.0,9.3,4199.0,1786.0
129374,7500,1,2014,7490,0,700,1242.0,82.0,13.3,3969.0,1722.0
97000,7500,1,2015,14900,0,1500,999.0,125.0,12.2,4519.0,1828.0
20980,6500,1,2019,12999,0,700,1242.0,69.0,12.9,3571.0,1627.0
84109,17500,1,2018,18990,0,700,1461.0,115.0,12.3,4394.0,1806.0
35628,5500,1,2018,16899,0,500,1598.0,115.0,11.9,4341.0,1804.0
84525,12500,1,2014,10995,0,700,1582.0,128.0,11.2,4140.0,1800.0
66251,3500,0,2017,25990,0,500,1995.0,150.0,9.2,4439.0,1821.0
62000,18500,0,2014,47999,0,500,4134.0,382.0,5.7,4846.0,1939.0
164500,1500,0,2015,19999,0,700,1968.0,190.0,8.4,4933.0,1874.0
39990,1500,0,2018,19490,0,700,1395.0,150.0,7.9,3973.0,1746.0
35046,12500,1,2019,16699,0,500,998.0,100.0,10.8,4140.0,1760.0
14000,18500,0,2018,58900,0,1300,1988.0,300.0,5.1,4379.0,1801.0
167000,3500,1,2014,14900,0,1100,1995.0,116.0,11.2,4624.0,1811.0
152000,14500,0,2017,46500,0,500,2987.0,258.0,7.0,4900.0,2003.0
26910,9500,1,2018,17599,0,500,998.0,120.0,12.0,4165.0,1800.0
189800,15500,1,2011,9500,0,500,1798.0,116.0,11.0,4295.0,1770.0
29548,24500,1,2019,14499,0,700,999.0,80.0,14.7,4059.0,1780.0
106000,18500,0,2016,52999,0,1300,1988.0,300.0,5.1,4379.0,1801.0
90364,20500,1,2016,12999,0,700,1598.0,110.0,10.6,4659.0,1814.0
110481,24500,1,2016,18999,0,500,1598.0,115.0,11.5,4363.0,1841.0
159118,23500,0,2017,16990,0,1100,1598.0,160.0,9.6,4866.0,1870.0
57946,19500,1,2015,8999,0,700,1398.0,90.0,13.2,4021.0,1746.0
132040,23500,0,2017,14900,0,700,1461.0,110.0,11.3,4359.0,1814.0
153000,1500,0,2011,16900,0,1100,2967.0,240.0,7.4,4934.0,1862.0
76787,14500,0,2018,25900,0,700,2143.0,136.0,9.3,4299.0,1780.0
88000,1500,1,2016,17590,0,700,1598.0,110.0,10.7,4456.0,1796.0
16000,16500,1,2018,26990,0,900,1499.0,136.0,8.8,3821.0,1727.0
95000,6500,1,2016,14750,0,1500,1598.0,120.0,13.4,4406.0,1832.0
102963,26500,1,2014,13899,0,700,1598.0,105.0,10.7,4255.0,1799.0
23535,5500,1,2017,15299,0,500,1199.0,125.0,10.4,4316.0,1822.0
59000,14500,0,2017,26900,0,700,2143.0,136.0,9.5,4640.0,1777.0
20800,21500,1,2012,8500,0,700,1360.0,75.0,14.4,4030.0,1748.0
99995,4500,1,2017,11490,0,700,1560.0,99.0,11.5,4329.0,1789.0
99950,21500,1,2017,11950,0,700,1598.0,165.0,8.6,4830.0,1828.0
103156,20500,1,2016,10990,0,700,1422.0,90.0,11.1,3992.0,1732.0
124092,14500,0,2012,19900,0,1500,2143.0,136.0,9.4,4359.0,1786.0
14933,13500,0,2019,42900,0,700,2487.0,218.0,8.9,4975.0,1865.0
160000,1500,1,2017,16900,0,700,1598.0,116.0,10.4,4313.0,1785.0
161303,7500,1,2017,11500,0,1100,1499.0,120.0,10.7,4560.0,1823.0
75900,24500,1,2017,12900,0,700,999.0,95.0,10.9,4059.0,1780.0
121600,3500,0,2016,24900,0,500,1995.0,150.0,9.2,4439.0,1821.0
66060,25500,1,2016,10699,0,700,998.0,69.0,15.3,3950.0,1695.0
66209,11500,1,2018,17899,0,500,999.0,120.0,11.2,4236.0,1805.0
93884,23500,1,2019,15900,0,700,1330.0,115.0,10.7,4359.0,1814.0
60000,1500,1,2017,22900,0,500,1598.0,116.0,10.3,4191.0,1794.0
10000,20500,1,2020,15990,0,700,999.0,95.0,10.6,3997.0,1732.0
248000,1500,1,2018,15990,0,700,1968.0,150.0,8.9,4726.0,1842.0
249852,24500,1,2013,4999,0,700,1598.0,105.0,11.5,4315.0,1768.0
72553,22500,0,2018,32399,0,500,1969.0,150.0,10.2,4425.0,1863.0
14990,25500,0,2019,26995,0,500,2494.0,197.0,8.3,4605.0,1845.0
78374,1500,0,2017,22599,0,700,1968.0,150.0,8.9,4726.0,1842.0
42145,23500,1,2017,13900,0,700,1461.0,90.0,12.0,4062.0,1732.0
128120,14500,0,2017,26900,0,700,2143.0,177.0,7.5,4299.0,1780.0
77000,26500,0,2016,32990,0,500,1968.0,184.0,8.3,4426.0,1809.0
14523,7500,1,2020,24499,0,500,998.0,155.0,9.0,4207.0,1805.0
20026,24500,0,2018,20490,0,500,999.0,115.0,10.0,4138.0,1780.0
58000,7500,1,2010,9500,0,700,1560.0,90.0,12.6,4337.0,1839.0
114704,16500,1,2017,16490,0,700,1496.0,95.0,11.6,3982.0,1727.0
120000,1500,1,2017,21999,0,1100,1968.0,150.0,9.5,4699.0,1826.0
59000,1500,0,2013,19990,0,700,1968.0,143.0,9.1,4701.0,1826.0
83102,26500,0,2016,35990,0,500,2967.0,262.0,7.6,4801.0,1940.0
32877,1500,1,2018,23900,0,700,1598.0,116.0,10.4,4313.0,1785.0
67167,1500,1,2015,18699,0,700,1598.0,110.0,10.7,4310.0,1785.0
190000,1500,0,2014,18999,0,700,1968.0,190.0,7.4,4712.0,1854.0
94628,12500,0,2017,23499,0,500,1685.0,115.0,11.5,4480.0,1855.0
29724,1500,1,2019,19900,0,700,999.0,116.0,9.5,4029.0,1740.0
45877,1500,0,2018,49500,0,500,2967.0,272.0,6.3,5052.0,1968.0
141555,7500,1,2014,9500,0,1500,1560.0,115.0,11.3,4380.0,1828.0
55000,14500,0,2016,21900,0,1500,2143.0,136.0,9.4,4359.0,1786.0
52000,3500,0,2017,28990,0,500,1995.0,150.0,9.5,4657.0,1881.0
61125,25500,0,2018,24490,0,700,1798.0,122.0,11.0,4360.0,1795.0
135000,19500,1,2018,11500,0,1100,1598.0,136.0,10.1,4702.0,1809.0
29540,16500,1,2017,17999,0,700,1499.0,136.0,8.2,3982.0,1727.0
145735,20500,1,2016,18500,0,1100,1968.0,184.0,8.2,4685.0,1814.0
104689,25500,0,2016,15899,0,1100,1798.0,136.0,11.2,4595.0,1760.0
39560,10500,0,2015,24900,0,700,1999.0,180.0,7.8,4665.0,1850.0
63550,500,0,2018,35990,0,500,1995.0,201.0,7.2,4687.0,1903.0
88830,3500,0,2019,30699,0,500,1998.0,192.0,7.7,4439.0,1821.0
29800,21500,1,2018,13990,0,700,1199.0,82.0,12.2,3973.0,1739.0
35000,22500,0,2018,30990,0,1100,1969.0,150.0,9.1,4635.0,1865.0
32341,6500,1,2015,10200,0,700,1242.0,69.0,12.9,3546.0,1627.0
78805,26500,0,2019,24499,0,700,1984.0,200.0,6.7,4067.0,1751.0
21516,9500,1,2019,24700,0,500,1598.0,116.0,11.8,4480.0,1850.0
95398,14500,0,2016,26900,0,1100,2143.0,177.0,7.8,4630.0,1777.0
126602,1500,0,2016,26499,0,1100,1968.0,163.0,8.3,4750.0,1842.0
70771,1500,0,2017,29699,0,1100,1968.0,150.0,9.0,4725.0,1842.0
63000,26500,1,2016,21900,0,900,1968.0,110.0,11.7,4278.0,1808.0
